site_name_norm,imps,clicks,actions,spend,ctr,atr,cpc,cpa,vendor_impression_count,vendor_viewability_score
clipstime.com,11,0,0,0.041,0.0000000000,0.0000000000,0,0,10,20.0
vivaelbirdos.com,11,0,0,0.041,0.0000000000,0.0000000000,0,0,8,12.5
popularcritic.com,11,0,0,0.041,0.0000000000,0.0000000000,0,0,12,25.0
tulsa.careers.adicio.com,11,0,0,0.041,0.0000000000,0.0000000000,0,0,11,54.55
fitpregnancy.com,11,0,0,0.041,0.0000000000,0.0000000000,0,0,11,18.18
hyundai-forums.com,11,0,0,0.041,0.0000000000,0.0000000000,0,0,11,72.73
web.sny.tv,11,0,0,0.041,0.0000000000,0.0000000000,0,0,6,33.33
fpnotebook.com,11,0,0,0.040,0.0000000000,0.0000000000,0,0,2,50.0
bringinthetomatoes.com,11,0,0,0.040,0.0000000000,0.0000000000,0,0,11,36.36
bloglovin.com,11,0,0,0.039,0.0000000000,0.0000000000,0,0,9,11.11
netlingo.com,11,0,0,0.039,0.0000000000,0.0000000000,0,0,18,11.11
touchdown.rtsports.com,11,0,0,0.037,0.0000000000,0.0000000000,0,0,9,11.11
tvseriesfinale.com,11,0,0,0.037,0.0000000000,0.0000000000,0,0,9,33.33
broncosforums.com,11,0,0,0.036,0.0000000000,0.0000000000,0,0,5,60.0
staradvertiser.com,11,0,0,0.036,0.0000000000,0.0000000000,0,0,10,50.0
asweetpeachef.com,11,0,0,0.035,0.0000000000,0.0000000000,0,0,5,20.0
videos.womensoutdoorlife.com,11,0,0,0.035,0.0000000000,0.0000000000,0,0,20,5.0
howardforums.com,11,0,0,0.035,0.0000000000,0.0000000000,0,0,14,42.86
everythingusb.com,11,0,0,0.034,0.0000000000,0.0000000000,0,0,11,54.55
momtobedby8.com,11,0,0,0.033,0.0000000000,0.0000000000,0,0,5,80.0
dcuo.mmorpg-life.com,11,0,0,0.033,0.0000000000,0.0000000000,0,0,12,33.33
wccftech.com,11,0,0,0.033,0.0000000000,0.0000000000,0,0,7,71.43
edotmagazine.com,11,0,0,0.033,0.0000000000,0.0000000000,0,0,9,55.56
crosstourownersclub.com,11,0,0,0.032,0.0000000000,0.0000000000,0,0,7,57.14
tressugar.com,11,0,0,0.032,0.0000000000,0.0000000000,0,0,11,9.09
local.journalstar.com,11,0,0,0.032,0.0000000000,0.0000000000,0,0,9,77.78
broadway.com,11,0,0,0.031,0.0000000000,0.0000000000,0,0,11,45.45
spfc.terra.com.br,11,0,0,0.031,0.0000000000,0.0000000000,0,0,10,50.0
music.yahoo.com,11,0,0,0.031,0.0000000000,0.0000000000,0,0,13,53.85
wxtx.com,11,0,0,0.031,0.0000000000,0.0000000000,0,0,9,77.78
squarehippies.com,11,0,0,0.030,0.0000000000,0.0000000000,0,0,2,50.0
static.thefrisky.com,11,0,0,0.030,0.0000000000,0.0000000000,0,0,10,10.0
newrichmond-news.com,11,0,0,0.029,0.0000000000,0.0000000000,0,0,8,37.5
haarpstatus.com,11,0,0,0.029,0.0000000000,0.0000000000,0,0,13,23.08
tamil.oneindia.in,11,0,0,0.029,0.0000000000,0.0000000000,0,0,11,27.27
ads.torrentco.com,11,0,0,0.028,0.0000000000,0.0000000000,0,0,14,42.86
clclt.com,11,0,0,0.028,0.0000000000,0.0000000000,0,0,8,50.0
basketball.fantasysports.yahoo.com,11,0,0,0.028,0.0000000000,0.0000000000,0,0,43,11.63
smackjeeves.com,11,0,0,0.027,0.0000000000,0.0000000000,0,0,3,100.0
megaessays.com,11,0,0,0.027,0.0000000000,0.0000000000,0,0,10,60.0
universalaudienceplatform42.com,11,0,0,0.027,0.0000000000,0.0000000000,0,0,11,36.36
ieeexplore.ieee.org,11,0,0,0.027,0.0000000000,0.0000000000,0,0,10,20.0
scout.com,11,0,0,0.026,0.0000000000,0.0000000000,0,0,9,33.33
momadvice.com,11,0,0,0.026,0.0000000000,0.0000000000,0,0,12,50.0
knickerblogger.net,11,0,0,0.026,0.0000000000,0.0000000000,0,0,11,18.18
show.frugalicious.net,11,0,0,0.025,0.0000000000,0.0000000000,0,0,10,50.0
watch-the-walking-dead-online.com,11,0,0,0.025,0.0000000000,0.0000000000,0,0,10,90.0
romanticallyapocalyptic.com,11,0,0,0.025,0.0000000000,0.0000000000,0,0,18,27.78
fox.com,11,0,0,0.025,0.0000000000,0.0000000000,0,0,2,100.0
31949.29297.pubmatic,11,0,0,0.024,0.0000000000,0.0000000000,0,0,12,25.0
new29866.undertonebrandsafe.com,11,0,0,0.023,0.0000000000,0.0000000000,0,0,11,18.18
liasonroadtonowhere.yuku.com,11,0,0,0.023,0.0000000000,0.0000000000,0,0,5,20.0
thepoke.co.uk,11,0,0,0.022,0.0000000000,0.0000000000,0,0,9,77.78
jamiecooksitup.net,11,0,0,0.022,0.0000000000,0.0000000000,0,0,11,18.18
yelp.com,11,0,0,0.021,0.0000000000,0.0000000000,0,0,12,25.0
pinkmonkey.com,11,0,0,0.021,0.0000000000,0.0000000000,0,0,20,20.0
manmadediy.com,11,0,0,0.020,0.0000000000,0.0000000000,0,0,4,50.0
rmgtravel1.microsoftadvertisingexchange.com,11,0,0,0.020,0.0000000000,0.0000000000,0,0,33,6.06
unscramble.net,11,0,0,0.020,0.0000000000,0.0000000000,0,0,10,70.0
foodanddrink.mypodstudios.com,11,0,0,0.019,0.0000000000,0.0000000000,0,0,39,15.38
koat.com,11,0,0,0.019,0.0000000000,0.0000000000,0,0,1,100.0
cpmonly.com,11,0,0,0.018,0.0000000000,0.0000000000,0,0,18,33.33
onelinerz.net,11,0,0,0.018,0.0000000000,0.0000000000,0,0,11,54.55
premium.usnews.com,11,0,0,0.017,0.0000000000,0.0000000000,0,0,5,60.0
crosswordsolver.org,11,0,0,0.016,0.0000000000,0.0000000000,0,0,14,42.86
carolinalive.com,11,0,0,0.016,0.0000000000,0.0000000000,0,0,11,27.27
seneweb.com,11,0,0,0.013,0.0000000000,0.0000000000,0,0,12,33.33
ldsplanet.com,11,0,0,0.012,0.0000000000,0.0000000000,0,0,14,14.29
simply-quotes.net,11,0,0,0.008,0.0000000000,0.0000000000,0,0,5,20.0
tinycomb.com,11,0,0,0.007,0.0000000000,0.0000000000,0,0,12,16.67
ads01.maxcdn.com,11,0,0,0.006,0.0000000000,0.0000000000,0,0,12,16.67
124976.appnexus,11,0,0,0.002,0.0000000000,0.0000000000,0,0,21,14.29
maddowblog.msnbc.com,109,0,5,0.842,0.0000000000,0.0458715596,0,0.168,101,61.39
newsobserver.com,109,0,1,0.385,0.0000000000,0.0091743119,0,0.385,78,38.46
tier11.appsfacebook.com,109,0,0,0.308,0.0000000000,0.0000000000,0,0,91,18.68
universalaudienceplatform31.com,1087,1,10,3.115,0.0009199632,0.0091996320,3.115,0.312,917,28.14
newsinformation1734.undertonebrandsafe.com,108,0,7,0.265,0.0000000000,0.0648148148,0,0.038,94,22.34
ox-d.listingbook.com,108,0,2,1.094,0.0000000000,0.0185185185,0,0.547,82,25.61
southcarolina.247sports.com,108,0,1,0.620,0.0000000000,0.0092592593,0,0.620,88,30.68
winteriscoming.net,108,0,0,0.608,0.0000000000,0.0000000000,0,0,96,46.88
universalaudienceplatform43.com,108,0,0,0.269,0.0000000000,0.0000000000,0,0,90,26.67
google.com,1073,0,39,3.260,0.0000000000,0.0363466915,0,0.084,839,19.79
fb-collapsefront.ghsrv.com,107,1,2,0.245,0.0093457944,0.0186915888,0.245,0.123,52,19.23
care2.com,107,0,6,0.284,0.0000000000,0.0560747664,0,0.047,99,14.14
babymed.com,107,0,1,0.367,0.0000000000,0.0093457944,0,0.367,113,24.78
covermyfb.com,107,0,1,0.337,0.0000000000,0.0093457944,0,0.337,76,15.79
ask.reference.com,107,0,1,0.242,0.0000000000,0.0093457944,0,0.242,103,10.68
louisville.247sports.com,107,0,0,0.616,0.0000000000,0.0000000000,0,0,94,19.15
fantasyvictory.com,107,0,0,0.247,0.0000000000,0.0000000000,0,0,88,28.41
answers.com,106,0,2,0.731,0.0000000000,0.0188679245,0,0.366,115,15.65
new38513.undertonebrandsafe.com,106,0,0,0.204,0.0000000000,0.0000000000,0,0,134,23.88
144949.appnexus,1059,0,7,3.114,0.0000000000,0.0066100094,0,0.445,1089,27.09
irazoo.com,105,0,0,0.184,0.0000000000,0.0000000000,0,0,97,23.71
womansresource.com,104,2,0,0.390,0.0192307692,0.0000000000,0.195,0,130,8.46
irishsportsdaily.com,104,0,3,0.367,0.0000000000,0.0288461538,0,0.122,88,10.23
alabama.247sports.com,104,0,1,0.696,0.0000000000,0.0096153846,0,0.696,71,30.99
zc-prod-fb.treasure.zynga.com,104,0,1,0.366,0.0000000000,0.0096153846,0,0.366,91,4.4
miami.cbslocal.com,104,0,0,0.711,0.0000000000,0.0000000000,0,0,103,27.18
flipdog.com,104,0,0,0.675,0.0000000000,0.0000000000,0,0,68,11.76
15720.rubicon,104,0,0,0.282,0.0000000000,0.0000000000,0,0,109,31.19
anonymous.yahoo,103131,31,964,373.411,0.0003005886,0.0093473349,12.046,0.387,91960,33.5
woai.com,103,1,1,0.491,0.0097087379,0.0097087379,0.491,0.491,112,9.82
fox11online.com,103,0,4,0.871,0.0000000000,0.0388349515,0,0.218,103,30.1
view.thespectrum.net,103,0,1,0.239,0.0000000000,0.0097087379,0,0.239,731,22.02
agame.com,103,0,0,0.513,0.0000000000,0.0000000000,0,0,115,24.35
adsremote.scrippsnetworks.com,103,0,0,0.450,0.0000000000,0.0000000000,0,0,113,51.33
satelliteguys.us,103,0,0,0.427,0.0000000000,0.0000000000,0,0,118,12.71
greydogsoftware.com,103,0,0,0.162,0.0000000000,0.0000000000,0,0,111,18.92
new27113.undertonebrandsafe.com,1029,0,22,2.398,0.0000000000,0.0213799806,0,0.109,990,59.6
ib.adnxs.com,10265,2,61,27.340,0.0001948368,0.0059425231,13.670,0.448,10284,12.26
underdogmedia.com,1025,0,9,8.954,0.0000000000,0.0087804878,0,0.995,931,16.76
universalaudienceplatform23.com,1025,0,6,3.006,0.0000000000,0.0058536585,0,0.501,1077,38.9
premiumnewswebsite.com,1021,1,25,4.501,0.0009794319,0.0244857982,4.501,0.180,901,17.76
wowwiki.com,102,0,2,0.728,0.0000000000,0.0196078431,0,0.364,71,22.54
iwatchstuff.com,102,0,1,0.387,0.0000000000,0.0098039216,0,0.387,107,36.45
search.yahoo.com,102,0,1,0.315,0.0000000000,0.0098039216,0,0.315,119,1.68
home.suddenlink.net,102,0,1,0.269,0.0000000000,0.0098039216,0,0.269,96,4.17
dfw.cbslocal.com,102,0,0,0.703,0.0000000000,0.0000000000,0,0,95,12.63
atlanta.cbslocal.com,102,0,0,0.660,0.0000000000,0.0000000000,0,0,72,19.44
131727.appnexus,102,0,0,0.442,0.0000000000,0.0000000000,0,0,41,31.71
pittsburgh.cbslocal.com,101,0,4,0.600,0.0000000000,0.0396039604,0,0.150,67,2.99
dailyfailcenter.com,101,0,2,0.472,0.0000000000,0.0198019802,0,0.236,96,16.67
webmail.earthlink.net,101,0,1,0.617,0.0000000000,0.0099009901,0,0.617,68,22.06
foodnetwork.com,101,0,1,0.490,0.0000000000,0.0099009901,0,0.490,83,54.22
northjersey.com,101,0,1,0.427,0.0000000000,0.0099009901,0,0.427,79,17.72
news.yahoo.com,101,0,1,0.229,0.0000000000,0.0099009901,0,0.229,123,17.07
popcap.com,101,0,0,0.321,0.0000000000,0.0000000000,0,0,82,8.54
techeblog.com,100,0,2,0.566,0.0000000000,0.0200000000,0,0.283,141,16.31
114202.appnexus,100,0,0,0.209,0.0000000000,0.0000000000,0,0,108,13.89
137097.appnexus,100,0,0,0.124,0.0000000000,0.0000000000,0,0,124,26.61
ad.adorika.com,10,1,0,0.023,0.1000000000,0.0000000000,0.023,0,3,33.33
oakcreeknow.com,10,0,3,0.075,0.0000000000,0.3000000000,0,0.025,6,16.67
thehappyhousewife.com,10,0,1,0.068,0.0000000000,0.1000000000,0,0.068,7,42.86
au.ibtimes.com,10,0,1,0.064,0.0000000000,0.1000000000,0,0.064,8,12.5
landroverforums.com,10,0,1,0.054,0.0000000000,0.1000000000,0,0.054,11,45.45
thedawgbone.com,10,0,1,0.053,0.0000000000,0.1000000000,0,0.053,9,44.44
inthiswonderfullife.com,10,0,1,0.049,0.0000000000,0.1000000000,0,0.049,10,10.0
obits.journalregister.com,10,0,1,0.046,0.0000000000,0.1000000000,0,0.046,9,11.11
siouxcityjournal.com,10,0,1,0.044,0.0000000000,0.1000000000,0,0.044,11,45.45
robertpattinson.org,10,0,1,0.042,0.0000000000,0.1000000000,0,0.042,7,28.57
usedcars.com,10,0,1,0.036,0.0000000000,0.1000000000,0,0.036,9,11.11
kentonmagazine.com,10,0,1,0.036,0.0000000000,0.1000000000,0,0.036,9,11.11
national.citysearch.com,10,0,1,0.032,0.0000000000,0.1000000000,0,0.032,10,60.0
parentingsquad.com,10,0,1,0.030,0.0000000000,0.1000000000,0,0.030,7,42.86
footballoutsiders.com,10,0,1,0.022,0.0000000000,0.1000000000,0,0.022,10,50.0
popjustice.com,10,0,1,0.017,0.0000000000,0.1000000000,0,0.017,10,30.0
mbta.com,10,0,1,0.015,0.0000000000,0.1000000000,0,0.015,10,20.0
pchgames.com,10,0,0,0.087,0.0000000000,0.0000000000,0,0,11,45.45
community.artofmanliness.com,10,0,0,0.082,0.0000000000,0.0000000000,0,0,10,50.0
throwtheflagblog.com,10,0,0,0.077,0.0000000000,0.0000000000,0,0,7,28.57
waukeshanow.com,10,0,0,0.076,0.0000000000,0.0000000000,0,0,10,10.0
bikepedia.com,10,0,0,0.075,0.0000000000,0.0000000000,0,0,9,22.22
celebritycarsblog.com,10,0,0,0.074,0.0000000000,0.0000000000,0,0,13,30.77
wric.com,10,0,0,0.074,0.0000000000,0.0000000000,0,0,9,11.11
ox-d.patientconversation.com,10,0,0,0.072,0.0000000000,0.0000000000,0,0,7,42.86
thedigitalbits.com,10,0,0,0.070,0.0000000000,0.0000000000,0,0,8,25.0
tennisrecruiting.net,10,0,0,0.069,0.0000000000,0.0000000000,0,0,16,18.75
wibw.com,10,0,0,0.068,0.0000000000,0.0000000000,0,0,10,60.0
tripschedule.com,10,0,0,0.068,0.0000000000,0.0000000000,0,0,6,33.33
thesamba.com,10,0,0,0.068,0.0000000000,0.0000000000,0,0,7,14.29
englishrussia.com,10,0,0,0.068,0.0000000000,0.0000000000,0,0,8,25.0
rateyourmusic.com,10,0,0,0.067,0.0000000000,0.0000000000,0,0,7,42.86
spoonyexperiment.com,10,0,0,0.067,0.0000000000,0.0000000000,0,0,8,25.0
goblinscomic.com,10,0,0,0.065,0.0000000000,0.0000000000,0,0,9,55.56
specialsections.suntimes.com,10,0,0,0.064,0.0000000000,0.0000000000,0,0,9,22.22
talk-sports.net,10,0,0,0.064,0.0000000000,0.0000000000,0,0,9,11.11
doityourself.com,10,0,0,0.064,0.0000000000,0.0000000000,0,0,10,50.0
hoopsworld.com,10,0,0,0.064,0.0000000000,0.0000000000,0,0,6,33.33
ducati-superbikes.com,10,0,0,0.061,0.0000000000,0.0000000000,0,0,10,10.0
robstendaily.org,10,0,0,0.061,0.0000000000,0.0000000000,0,0,8,25.0
slantmagazine.com,10,0,0,0.061,0.0000000000,0.0000000000,0,0,21,38.1
162807-69715-bizo.com,10,0,0,0.060,0.0000000000,0.0000000000,0,0,9,22.22
jaredleto.com,10,0,0,0.058,0.0000000000,0.0000000000,0,0,10,10.0
infarrantlycreative.net,10,0,0,0.057,0.0000000000,0.0000000000,0,0,26,26.92
healthyceleb.com,10,0,0,0.056,0.0000000000,0.0000000000,0,0,3,33.33
westallisnow.com,10,0,0,0.055,0.0000000000,0.0000000000,0,0,4,25.0
ox-d.chacha.com,10,0,0,0.055,0.0000000000,0.0000000000,0,0,6,16.67
paducahsun.com,10,0,0,0.054,0.0000000000,0.0000000000,0,0,7,71.43
bradenton.com,10,0,0,0.054,0.0000000000,0.0000000000,0,0,5,40.0
offtackleempire.com,10,0,0,0.050,0.0000000000,0.0000000000,0,0,7,28.57
delcotimes.com,10,0,0,0.049,0.0000000000,0.0000000000,0,0,6,33.33
southsidesox.com,10,0,0,0.049,0.0000000000,0.0000000000,0,0,7,14.29
sproutedkitchen.com,10,0,0,0.049,0.0000000000,0.0000000000,0,0,6,50.0
ls1gto.com,10,0,0,0.049,0.0000000000,0.0000000000,0,0,3,66.67
setexasrecord.com,10,0,0,0.048,0.0000000000,0.0000000000,0,0,6,16.67
mmatorch.com,10,0,0,0.047,0.0000000000,0.0000000000,0,0,13,15.38
local.com,10,0,0,0.047,0.0000000000,0.0000000000,0,0,7,14.29
indysportslegends.com,10,0,0,0.047,0.0000000000,0.0000000000,0,0,8,12.5
jocooks.com,10,0,0,0.047,0.0000000000,0.0000000000,0,0,14,14.29
ocvarsity.com,10,0,0,0.046,0.0000000000,0.0000000000,0,0,8,37.5
effinghamdailynews.com,10,0,0,0.044,0.0000000000,0.0000000000,0,0,30,3.33
watchforeclosure.com,10,0,0,0.044,0.0000000000,0.0000000000,0,0,3,33.33
pantagraph.com,10,0,0,0.043,0.0000000000,0.0000000000,0,0,10,40.0
ivillage.co.uk,10,0,0,0.043,0.0000000000,0.0000000000,0,0,6,50.0
cornnation.com,10,0,0,0.043,0.0000000000,0.0000000000,0,0,13,15.38
aseaofblue.com,10,0,0,0.043,0.0000000000,0.0000000000,0,0,6,16.67
wingingitinmotown.com,10,0,0,0.042,0.0000000000,0.0000000000,0,0,7,28.57
wild1049hd.com,10,0,0,0.042,0.0000000000,0.0000000000,0,0,10,10.0
neopets.com,10,0,0,0.042,0.0000000000,0.0000000000,0,0,7,28.57
times-news.com,10,0,0,0.042,0.0000000000,0.0000000000,0,0,9,22.22
acurazine.com,10,0,0,0.041,0.0000000000,0.0000000000,0,0,10,20.0
moddedmustangs.com,10,0,0,0.041,0.0000000000,0.0000000000,0,0,4,25.0
classicalmusicamerica.com,10,0,0,0.040,0.0000000000,0.0000000000,0,0,10,10.0
realclear.com,10,0,0,0.040,0.0000000000,0.0000000000,0,0,9,66.67
bikerornot.com,10,0,0,0.039,0.0000000000,0.0000000000,0,0,8,25.0
gomestic.com,10,0,0,0.038,0.0000000000,0.0000000000,0,0,8,50.0
hilltopperhaven.com,10,0,0,0.038,0.0000000000,0.0000000000,0,0,11,54.55
omgpop.com,10,0,0,0.038,0.0000000000,0.0000000000,0,0,9,66.67
wetpaint.com,10,0,0,0.038,0.0000000000,0.0000000000,0,0,10,90.0
kystandard.com,10,0,0,0.037,0.0000000000,0.0000000000,0,0,10,50.0
strategywiki.org,10,0,0,0.037,0.0000000000,0.0000000000,0,0,12,16.67
nyheter24.se,10,0,0,0.037,0.0000000000,0.0000000000,0,0,9,11.11
senschirp.ca,10,0,0,0.037,0.0000000000,0.0000000000,0,0,9,22.22
videos.womensforum.com,10,0,0,0.037,0.0000000000,0.0000000000,0,0,9,55.56
sarasotamugshots.com,10,0,0,0.037,0.0000000000,0.0000000000,0,0,1,100.0
lovepoemsandquotes.com,10,0,0,0.036,0.0000000000,0.0000000000,0,0,8,12.5
neprepzone.com,10,0,0,0.036,0.0000000000,0.0000000000,0,0,6,16.67
emilybites.com,10,0,0,0.036,0.0000000000,0.0000000000,0,0,8,25.0
crackmovies.com,10,0,0,0.035,0.0000000000,0.0000000000,0,0,8,25.0
us.mg5.mail.yahoo.com,10,0,0,0.035,0.0000000000,0.0000000000,0,0,8,37.5
rootzwiki.com,10,0,0,0.034,0.0000000000,0.0000000000,0,0,6,33.33
blogs.momaha.com,10,0,0,0.032,0.0000000000,0.0000000000,0,0,11,9.09
thecurvyfashionista.mariedenee.com,10,0,0,0.032,0.0000000000,0.0000000000,0,0,10,20.0
girlgames4u.com,10,0,0,0.032,0.0000000000,0.0000000000,0,0,8,37.5
mangago.com,10,0,0,0.032,0.0000000000,0.0000000000,0,0,6,16.67
ps3hax.net,10,0,0,0.031,0.0000000000,0.0000000000,0,0,8,50.0
car-and-safety.com,10,0,0,0.031,0.0000000000,0.0000000000,0,0,10,30.0
forum.football365.com,10,0,0,0.030,0.0000000000,0.0000000000,0,0,9,55.56
hsmemes.com,10,0,0,0.030,0.0000000000,0.0000000000,0,0,13,53.85
caughtonset.com,10,0,0,0.030,0.0000000000,0.0000000000,0,0,11,18.18
wgtbaseball.com,10,0,0,0.029,0.0000000000,0.0000000000,0,0,7,14.29
hungryrunnergirl.com,10,0,0,0.028,0.0000000000,0.0000000000,0,0,10,30.0
target.com,10,0,0,0.028,0.0000000000,0.0000000000,0,0,13,7.69
wesh.com,10,0,0,0.028,0.0000000000,0.0000000000,0,0,8,12.5
youdrivewhat.com,10,0,0,0.028,0.0000000000,0.0000000000,0,0,5,40.0
static.liftdna.com,10,0,0,0.027,0.0000000000,0.0000000000,0,0,7,28.57
sysprobs.com,10,0,0,0.027,0.0000000000,0.0000000000,0,0,9,44.44
gajitz.com,10,0,0,0.027,0.0000000000,0.0000000000,0,0,5,80.0
4lawschool.com,10,0,0,0.026,0.0000000000,0.0000000000,0,0,11,36.36
new34297.undertonebrandsafe.com,10,0,0,0.025,0.0000000000,0.0000000000,0,0,11,27.27
henryhappened.com,10,0,0,0.024,0.0000000000,0.0000000000,0,0,10,20.0
new40278.undertonebrandsafe.com,10,0,0,0.024,0.0000000000,0.0000000000,0,0,8,25.0
new40019.undertonebrandsafe.com,10,0,0,0.024,0.0000000000,0.0000000000,0,0,6,16.67
livestats.prestosports.com,10,0,0,0.023,0.0000000000,0.0000000000,0,0,10,90.0
new40122.undertonebrandsafe.com,10,0,0,0.023,0.0000000000,0.0000000000,0,0,9,55.56
luxatic.com,10,0,0,0.022,0.0000000000,0.0000000000,0,0,10,20.0
new40021.undertonebrandsafe.com,10,0,0,0.022,0.0000000000,0.0000000000,0,0,5,60.0
ox-d.liftdna.com,10,0,0,0.020,0.0000000000,0.0000000000,0,0,10,30.0
sharemyplaylists.com,10,0,0,0.020,0.0000000000,0.0000000000,0,0,6,50.0
alexzepirate.com,10,0,0,0.020,0.0000000000,0.0000000000,0,0,9,11.11
ftpcontent.worldnow.com,10,0,0,0.019,0.0000000000,0.0000000000,0,0,10,30.0
streamson.me,10,0,0,0.018,0.0000000000,0.0000000000,0,0,5,60.0
mlb.mlb.com,10,0,0,0.017,0.0000000000,0.0000000000,0,0,10,40.0
echl.com,10,0,0,0.016,0.0000000000,0.0000000000,0,0,4,50.0
c4.zedo.com,10,0,0,0.016,0.0000000000,0.0000000000,0,0,6,16.67
forums.majorleaguegaming.com,10,0,0,0.014,0.0000000000,0.0000000000,0,0,14,14.29
wordswithfriendscheat.net,10,0,0,0.013,0.0000000000,0.0000000000,0,0,14,85.71
wonkette.com,10,0,0,0.012,0.0000000000,0.0000000000,0,0,9,33.33
theunoriginaldistroublemakersclub.yuku.com,10,0,0,0.012,0.0000000000,0.0000000000,0,0,8,37.5
dailyoftheday.com,10,0,0,0.006,0.0000000000,0.0000000000,0,0,7,14.29
129206.appnexus,10,0,0,0.005,0.0000000000,0.0000000000,0,0,2,50.0
homedesigninterior.com,1,0,2,0.006,0.0000000000,2.0000000000,0,0.003,1,100.0
denimdebutante.com,1,0,1,0.014,0.0000000000,1.0000000000,0,0.014,1,100.0
peoplemedia.com,1,0,1,0.008,0.0000000000,1.0000000000,0,0.008,1,100.0
runicgamesfansite.com,1,0,1,0.007,0.0000000000,1.0000000000,0,0.007,2,50.0
162580-69667-bizo.com,1,0,1,0.007,0.0000000000,1.0000000000,0,0.007,1,100.0
football10.myfantasyleague.com,1,0,1,0.007,0.0000000000,1.0000000000,0,0.007,1,100.0
examiner.net,1,0,1,0.005,0.0000000000,1.0000000000,0,0.005,6,33.33
sportbild.bild.de,1,0,1,0.005,0.0000000000,1.0000000000,0,0.005,1,100.0
techattitude.com,1,0,1,0.004,0.0000000000,1.0000000000,0,0.004,1,100.0
boxun.com,1,0,1,0.003,0.0000000000,1.0000000000,0,0.003,1,100.0
creatingreallyawesomefreethings.com,1,0,1,0.002,0.0000000000,1.0000000000,0,0.002,2,50.0
mischiefmydear.com,1,0,1,0.002,0.0000000000,1.0000000000,0,0.002,1,100.0
dexknows.whitepages.com,1,0,1,0.001,0.0000000000,1.0000000000,0,0.001,1,100.0
blogfreakz.com,1,0,1,0.000,0.0000000000,1.0000000000,0,0.000,1,100.0
sumoskinny.com,1,0,0,0.017,0.0000000000,0.0000000000,0,0,1,100.0
onthebox.com,1,0,0,0.016,0.0000000000,0.0000000000,0,0,1,100.0
wane.tributes.com,1,0,0,0.015,0.0000000000,0.0000000000,0,0,1,100.0
okmag.com,1,0,0,0.015,0.0000000000,0.0000000000,0,0,1,100.0
bbcamerica.com,1,0,0,0.013,0.0000000000,0.0000000000,0,0,1,100.0
palmbeachpost.com,1,0,0,0.013,0.0000000000,0.0000000000,0,0,10,40.0
bizcovering.com,1,0,0,0.012,0.0000000000,0.0000000000,0,0,4,50.0
weather.wspa.com,1,0,0,0.012,0.0000000000,0.0000000000,0,0,1,100.0
funtechtalk.com,1,0,0,0.012,0.0000000000,0.0000000000,0,0,1,100.0
telva.com,1,0,0,0.012,0.0000000000,0.0000000000,0,0,4,50.0
gossip.ladyarse.com,1,0,0,0.011,0.0000000000,0.0000000000,0,0,1,100.0
ok.co.uk,1,0,0,0.011,0.0000000000,0.0000000000,0,0,1,100.0
auburnpub.com,1,0,0,0.011,0.0000000000,0.0000000000,0,0,2,50.0
thelocaltourist.com,1,0,0,0.011,0.0000000000,0.0000000000,0,0,1,100.0
annesage.com,1,0,0,0.010,0.0000000000,0.0000000000,0,0,1,100.0
callingallgeeks.org,1,0,0,0.010,0.0000000000,0.0000000000,0,0,2,50.0
bogglesworldesl.com,1,0,0,0.010,0.0000000000,0.0000000000,0,0,1,100.0
fantasynews.cbssports.com,1,0,0,0.010,0.0000000000,0.0000000000,0,0,2,50.0
sen.com.au,1,0,0,0.010,0.0000000000,0.0000000000,0,0,1,100.0
grizzlycentral.com,1,0,0,0.009,0.0000000000,0.0000000000,0,0,1,100.0
conceiveonline.com,1,0,0,0.009,0.0000000000,0.0000000000,0,0,1,100.0
local.rapidcityjournal.com,1,0,0,0.009,0.0000000000,0.0000000000,0,0,1,100.0
ads.redlasso.com,1,0,0,0.009,0.0000000000,0.0000000000,0,0,1,100.0
abcmalayalam.com,1,0,0,0.009,0.0000000000,0.0000000000,0,0,1,100.0
rbmods.com,1,0,0,0.008,0.0000000000,0.0000000000,0,0,1,100.0
north-charleston.lowcountrymarketplace.com,1,0,0,0.008,0.0000000000,0.0000000000,0,0,1,100.0
thelastword.msnbc.com,1,0,0,0.008,0.0000000000,0.0000000000,0,0,1,100.0
pittsburgh.everyblock.com,1,0,0,0.008,0.0000000000,0.0000000000,0,0,1,100.0
homedsgn.com,1,0,0,0.008,0.0000000000,0.0000000000,0,0,1,100.0
universalexports.net,1,0,0,0.008,0.0000000000,0.0000000000,0,0,1,100.0
psoug.org,1,0,0,0.008,0.0000000000,0.0000000000,0,0,1,100.0
sippycupmom.com,1,0,0,0.008,0.0000000000,0.0000000000,0,0,1,100.0
aa1car.com,1,0,0,0.008,0.0000000000,0.0000000000,0,0,1,100.0
coloradohometownweekly.com,1,0,0,0.008,0.0000000000,0.0000000000,0,0,1,100.0
webfloss.com,1,0,0,0.008,0.0000000000,0.0000000000,0,0,1,100.0
crockpotrecipeexchange.com,1,0,0,0.008,0.0000000000,0.0000000000,0,0,1,100.0
programmersheaven.com,1,0,0,0.008,0.0000000000,0.0000000000,0,0,2,50.0
hudsonhubtimes.com,1,0,0,0.008,0.0000000000,0.0000000000,0,0,1,100.0
charlotte.everyblock.com,1,0,0,0.008,0.0000000000,0.0000000000,0,0,1,100.0
free-coloring-pages.com,1,0,0,0.007,0.0000000000,0.0000000000,0,0,1,100.0
